sample_id,group_id,annotation_id,image_path,mask_path,leaf_mask_path,image_materialization,label,labels_in_json,image_width,image_height,lesion_pixels,leaf_pixels_heuristic,lesion_fraction_image,lesion_fraction_heuristic_leaf,early_blight_pixels,late_blight_pixels,bacterial_spot_pixels,shape_count,status,split
03a0f11e-9d47-49c4-ba45-773b8aa9f2e1___GHLB2 Leaf 8767,03a0f11e-9d47-49c4-ba45-773b8aa9f2e1,03a0f11e-9d47-49c4-ba45-773b8aa9f2e1___GHLB2 Leaf 8767,artifacts/data/mc_unet/images/03a0f11e-9d47-49c4-ba45-773b8aa9f2e1___GHLB2 Leaf 8767.jpg,artifacts/data/mc_unet/masks/03a0f11e-9d47-49c4-ba45-773b8aa9f2e1___GHLB2 Leaf 8767.png,artifacts/data/mc_unet/leaf_masks_heuristic/03a0f11e-9d47-49c4-ba45-773b8aa9f2e1___GHLB2 Leaf 8767.png,source_jpg,late_blight,Tomato_Late_blight,256,256,4365,65536,0.0666046142578125,0.0666046142578125,0,4365,0,1,ok,val
03a0f11e-9d47-49c4-ba45-773b8aa9f2e1___GHLB2 Leaf 8767_flipLR,03a0f11e-9d47-49c4-ba45-773b8aa9f2e1,03a0f11e-9d47-49c4-ba45-773b8aa9f2e1___GHLB2 Leaf 8767_flipLR,artifacts/data/mc_unet/images/03a0f11e-9d47-49c4-ba45-773b8aa9f2e1___GHLB2 Leaf 8767_flipLR.jpg,artifacts/data/mc_unet/masks/03a0f11e-9d47-49c4-ba45-773b8aa9f2e1___GHLB2 Leaf 8767_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/03a0f11e-9d47-49c4-ba45-773b8aa9f2e1___GHLB2 Leaf 8767_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,4463,65536,0.0680999755859375,0.0680999755859375,0,4463,0,1,ok,val
03a15d38-e1b5-4586-b763-2bad2d268290___RS_Late.B 5207,03a15d38-e1b5-4586-b763-2bad2d268290,03a15d38-e1b5-4586-b763-2bad2d268290___RS_Late.B 5207,artifacts/data/mc_unet/images/03a15d38-e1b5-4586-b763-2bad2d268290___RS_Late.B 5207.jpg,artifacts/data/mc_unet/masks/03a15d38-e1b5-4586-b763-2bad2d268290___RS_Late.B 5207.png,artifacts/data/mc_unet/leaf_masks_heuristic/03a15d38-e1b5-4586-b763-2bad2d268290___RS_Late.B 5207.png,source_jpg,late_blight,Tomato_Late_blight,256,256,6594,65536,0.100616455078125,0.100616455078125,0,6594,0,3,ok,train
03b4571c-b1eb-4e2a-b372-307046913f50___RS_Erly.B 7548,03b4571c-b1eb-4e2a-b372-307046913f50,03b4571c-b1eb-4e2a-b372-307046913f50___RS_Erly.B 7548,artifacts/data/mc_unet/images/03b4571c-b1eb-4e2a-b372-307046913f50___RS_Erly.B 7548.jpg,artifacts/data/mc_unet/masks/03b4571c-b1eb-4e2a-b372-307046913f50___RS_Erly.B 7548.png,artifacts/data/mc_unet/leaf_masks_heuristic/03b4571c-b1eb-4e2a-b372-307046913f50___RS_Erly.B 7548.png,source_jpg,early_blight,Tomato_Early_blight,256,256,11223,65536,0.1712493896484375,0.1712493896484375,11223,0,0,5,ok,train
03c8e0d0-6c57-4207-ad44-4d017c3e7943___GCREC_Bact.Sp 6325,03c8e0d0-6c57-4207-ad44-4d017c3e7943,03c8e0d0-6c57-4207-ad44-4d017c3e7943___GCREC_Bact.Sp 6325,artifacts/data/mc_unet/images/03c8e0d0-6c57-4207-ad44-4d017c3e7943___GCREC_Bact.Sp 6325.jpg,artifacts/data/mc_unet/masks/03c8e0d0-6c57-4207-ad44-4d017c3e7943___GCREC_Bact.Sp 6325.png,artifacts/data/mc_unet/leaf_masks_heuristic/03c8e0d0-6c57-4207-ad44-4d017c3e7943___GCREC_Bact.Sp 6325.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,3741,65536,0.0570831298828125,0.0570831298828125,0,0,3741,5,ok,train
03ccfc6a-8142-4f46-8eb5-f7fc77978081___RS_Late.B 4916,03ccfc6a-8142-4f46-8eb5-f7fc77978081,03ccfc6a-8142-4f46-8eb5-f7fc77978081___RS_Late.B 4916,artifacts/data/mc_unet/images/03ccfc6a-8142-4f46-8eb5-f7fc77978081___RS_Late.B 4916.jpg,artifacts/data/mc_unet/masks/03ccfc6a-8142-4f46-8eb5-f7fc77978081___RS_Late.B 4916.png,artifacts/data/mc_unet/leaf_masks_heuristic/03ccfc6a-8142-4f46-8eb5-f7fc77978081___RS_Late.B 4916.png,source_jpg,late_blight,Tomato_Late_blight,256,256,3710,65536,0.056610107421875,0.056610107421875,0,3710,0,3,ok,test
03d8267a-c675-439f-9b98-a9c7653dd05e___GHLB2 Leaf 8558,03d8267a-c675-439f-9b98-a9c7653dd05e,03d8267a-c675-439f-9b98-a9c7653dd05e___GHLB2 Leaf 8558,artifacts/data/mc_unet/images/03d8267a-c675-439f-9b98-a9c7653dd05e___GHLB2 Leaf 8558.jpg,artifacts/data/mc_unet/masks/03d8267a-c675-439f-9b98-a9c7653dd05e___GHLB2 Leaf 8558.png,artifacts/data/mc_unet/leaf_masks_heuristic/03d8267a-c675-439f-9b98-a9c7653dd05e___GHLB2 Leaf 8558.png,source_jpg,late_blight,Tomato_Late_blight,256,256,1260,65536,0.01922607421875,0.01922607421875,0,1260,0,1,ok,train
03d8267a-c675-439f-9b98-a9c7653dd05e___GHLB2 Leaf 8558_flipLR,03d8267a-c675-439f-9b98-a9c7653dd05e,03d8267a-c675-439f-9b98-a9c7653dd05e___GHLB2 Leaf 8558_flipLR,artifacts/data/mc_unet/images/03d8267a-c675-439f-9b98-a9c7653dd05e___GHLB2 Leaf 8558_flipLR.jpg,artifacts/data/mc_unet/masks/03d8267a-c675-439f-9b98-a9c7653dd05e___GHLB2 Leaf 8558_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/03d8267a-c675-439f-9b98-a9c7653dd05e___GHLB2 Leaf 8558_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,1304,65536,0.0198974609375,0.0198974609375,0,1304,0,1,ok,train
03e8a2f9-6a7e-43dd-8a1b-3eb7cf99b89b___RS_Late.B 5034,03e8a2f9-6a7e-43dd-8a1b-3eb7cf99b89b,03e8a2f9-6a7e-43dd-8a1b-3eb7cf99b89b___RS_Late.B 5034,artifacts/data/mc_unet/images/03e8a2f9-6a7e-43dd-8a1b-3eb7cf99b89b___RS_Late.B 5034.jpg,artifacts/data/mc_unet/masks/03e8a2f9-6a7e-43dd-8a1b-3eb7cf99b89b___RS_Late.B 5034.png,artifacts/data/mc_unet/leaf_masks_heuristic/03e8a2f9-6a7e-43dd-8a1b-3eb7cf99b89b___RS_Late.B 5034.png,source_jpg,late_blight,Tomato_Late_blight,256,256,3908,65536,0.05963134765625,0.05963134765625,0,3908,0,4,ok,train
03e8a2f9-6a7e-43dd-8a1b-3eb7cf99b89b___RS_Late.B 5034_flipLR,03e8a2f9-6a7e-43dd-8a1b-3eb7cf99b89b,03e8a2f9-6a7e-43dd-8a1b-3eb7cf99b89b___RS_Late.B 5034_flipLR,artifacts/data/mc_unet/images/03e8a2f9-6a7e-43dd-8a1b-3eb7cf99b89b___RS_Late.B 5034_flipLR.jpg,artifacts/data/mc_unet/masks/03e8a2f9-6a7e-43dd-8a1b-3eb7cf99b89b___RS_Late.B 5034_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/03e8a2f9-6a7e-43dd-8a1b-3eb7cf99b89b___RS_Late.B 5034_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,3832,65536,0.0584716796875,0.0584716796875,0,3832,0,4,ok,train
03f008be-5b97-4827-a2e2-88136b3c8714___RS_Late.B 6290_flipLR,03f008be-5b97-4827-a2e2-88136b3c8714,03f008be-5b97-4827-a2e2-88136b3c8714___RS_Late.B 6290_flipLR,artifacts/data/mc_unet/images/03f008be-5b97-4827-a2e2-88136b3c8714___RS_Late.B 6290_flipLR.jpg,artifacts/data/mc_unet/masks/03f008be-5b97-4827-a2e2-88136b3c8714___RS_Late.B 6290_flipLR.png,artifacts/data/mc_unet/leaf_masks_heuristic/03f008be-5b97-4827-a2e2-88136b3c8714___RS_Late.B 6290_flipLR.png,source_jpg,late_blight,Tomato_Late_blight,256,256,6527,65536,0.0995941162109375,0.0995941162109375,0,6527,0,1,ok,train
0401adc0-0998-4d8e-90de-4eae8caf4248___RS_Erly.B 8446_180deg,0401adc0-0998-4d8e-90de-4eae8caf4248,0401adc0-0998-4d8e-90de-4eae8caf4248___RS_Erly.B 8446_180deg,artifacts/data/mc_unet/images/0401adc0-0998-4d8e-90de-4eae8caf4248___RS_Erly.B 8446_180deg.jpg,artifacts/data/mc_unet/masks/0401adc0-0998-4d8e-90de-4eae8caf4248___RS_Erly.B 8446_180deg.png,artifacts/data/mc_unet/leaf_masks_heuristic/0401adc0-0998-4d8e-90de-4eae8caf4248___RS_Erly.B 8446_180deg.png,embedded_imageData,early_blight,Tomato_Early_blight,256,256,2530,65536,0.038604736328125,0.038604736328125,2530,0,0,10,ok,test
04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240,04747279-48b2-4ce1-932b-e511424beb6b,04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240,artifacts/data/mc_unet/images/04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240.jpg,artifacts/data/mc_unet/masks/04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240.png,artifacts/data/mc_unet/leaf_masks_heuristic/04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240.png,embedded_imageData,early_blight,Tomato_Early_blight,256,256,4997,65536,0.0762481689453125,0.0762481689453125,4997,0,0,10,ok,train
04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240_180deg,04747279-48b2-4ce1-932b-e511424beb6b,04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240_180deg,artifacts/data/mc_unet/images/04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240_180deg.jpg,artifacts/data/mc_unet/masks/04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240_180deg.png,artifacts/data/mc_unet/leaf_masks_heuristic/04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240_180deg.png,embedded_imageData,early_blight,Tomato_Early_blight,256,256,4904,65536,0.0748291015625,0.0748291015625,4904,0,0,7,ok,train
04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240_flipTB,04747279-48b2-4ce1-932b-e511424beb6b,04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240_flipTB,artifacts/data/mc_unet/images/04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240_flipTB.jpg,artifacts/data/mc_unet/masks/04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240_flipTB.png,artifacts/data/mc_unet/leaf_masks_heuristic/04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240_flipTB.png,embedded_imageData,early_blight,Tomato_Early_blight,256,256,5890,65536,0.089874267578125,0.089874267578125,5890,0,0,8,ok,train
04da1f61-623b-4878-86ed-3ea24723b515___GCREC_Bact.Sp 5700,04da1f61-623b-4878-86ed-3ea24723b515,04da1f61-623b-4878-86ed-3ea24723b515___GCREC_Bact.Sp 5700,artifacts/data/mc_unet/images/04da1f61-623b-4878-86ed-3ea24723b515___GCREC_Bact.Sp 5700.jpg,artifacts/data/mc_unet/masks/04da1f61-623b-4878-86ed-3ea24723b515___GCREC_Bact.Sp 5700.png,artifacts/data/mc_unet/leaf_masks_heuristic/04da1f61-623b-4878-86ed-3ea24723b515___GCREC_Bact.Sp 5700.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,1368,65536,0.0208740234375,0.0208740234375,0,0,1368,2,ok,train
04ddbde3-d33c-42bf-b849-dad24d64fd6f___RS_Erly.B 7664,04ddbde3-d33c-42bf-b849-dad24d64fd6f,04ddbde3-d33c-42bf-b849-dad24d64fd6f___RS_Erly.B 7664,artifacts/data/mc_unet/images/04ddbde3-d33c-42bf-b849-dad24d64fd6f___RS_Erly.B 7664.jpg,artifacts/data/mc_unet/masks/04ddbde3-d33c-42bf-b849-dad24d64fd6f___RS_Erly.B 7664.png,artifacts/data/mc_unet/leaf_masks_heuristic/04ddbde3-d33c-42bf-b849-dad24d64fd6f___RS_Erly.B 7664.png,source_jpg,early_blight,Tomato_Early_blight,256,256,1213,65536,0.0185089111328125,0.0185089111328125,1213,0,0,7,ok,train
04e38351-80bc-4260-8a4d-187f7817c3e5___RS_Erly.B 7439,04e38351-80bc-4260-8a4d-187f7817c3e5,04e38351-80bc-4260-8a4d-187f7817c3e5___RS_Erly.B 7439,artifacts/data/mc_unet/images/04e38351-80bc-4260-8a4d-187f7817c3e5___RS_Erly.B 7439.jpg,artifacts/data/mc_unet/masks/04e38351-80bc-4260-8a4d-187f7817c3e5___RS_Erly.B 7439.png,artifacts/data/mc_unet/leaf_masks_heuristic/04e38351-80bc-4260-8a4d-187f7817c3e5___RS_Erly.B 7439.png,source_jpg,early_blight,Tomato_Early_blight,256,256,11719,65536,0.1788177490234375,0.1788177490234375,11719,0,0,13,ok,train
04fcd6e4-a96e-49ba-b67a-32b88337b505___GCREC_Bact.Sp 3689,04fcd6e4-a96e-49ba-b67a-32b88337b505,04fcd6e4-a96e-49ba-b67a-32b88337b505___GCREC_Bact.Sp 3689,artifacts/data/mc_unet/images/04fcd6e4-a96e-49ba-b67a-32b88337b505___GCREC_Bact.Sp 3689.jpg,artifacts/data/mc_unet/masks/04fcd6e4-a96e-49ba-b67a-32b88337b505___GCREC_Bact.Sp 3689.png,artifacts/data/mc_unet/leaf_masks_heuristic/04fcd6e4-a96e-49ba-b67a-32b88337b505___GCREC_Bact.Sp 3689.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,22502,65536,0.343353271484375,0.343353271484375,0,0,22502,3,ok,train
055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247,055ae8d8-09e1-4b27-b385-9ff8a3e0eaae,055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247,artifacts/data/mc_unet/images/055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247.jpg,artifacts/data/mc_unet/masks/055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247.png,artifacts/data/mc_unet/leaf_masks_heuristic/055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247.png,source_jpg,early_blight,Tomato_Early_blight,256,256,7481,65536,0.1141510009765625,0.1141510009765625,7481,0,0,20,ok,train
055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247_180deg,055ae8d8-09e1-4b27-b385-9ff8a3e0eaae,055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247_180deg,artifacts/data/mc_unet/images/055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247_180deg.jpg,artifacts/data/mc_unet/masks/055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247_180deg.png,artifacts/data/mc_unet/leaf_masks_heuristic/055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247_180deg.png,source_jpg,early_blight,Tomato_Early_blight,256,256,8439,65536,0.1287689208984375,0.1287689208984375,8439,0,0,16,ok,train
055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247_flipTB,055ae8d8-09e1-4b27-b385-9ff8a3e0eaae,055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247_flipTB,artifacts/data/mc_unet/images/055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247_flipTB.jpg,artifacts/data/mc_unet/masks/055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247_flipTB.png,artifacts/data/mc_unet/leaf_masks_heuristic/055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247_flipTB.png,source_jpg,early_blight,Tomato_Early_blight,256,256,10668,65536,0.16278076171875,0.16278076171875,10668,0,0,18,ok,train
05fab431-cc13-4d6d-b4e1-912e0059c7c1___RS_Erly.B 8349,05fab431-cc13-4d6d-b4e1-912e0059c7c1,05fab431-cc13-4d6d-b4e1-912e0059c7c1___RS_Erly.B 8349,artifacts/data/mc_unet/images/05fab431-cc13-4d6d-b4e1-912e0059c7c1___RS_Erly.B 8349.jpg,artifacts/data/mc_unet/masks/05fab431-cc13-4d6d-b4e1-912e0059c7c1___RS_Erly.B 8349.png,artifacts/data/mc_unet/leaf_masks_heuristic/05fab431-cc13-4d6d-b4e1-912e0059c7c1___RS_Erly.B 8349.png,source_jpg,early_blight,Tomato_Early_blight,256,256,22960,65536,0.350341796875,0.350341796875,22960,0,0,7,ok,train
05fc994d-7781-4dc5-a15c-b359f6c681a6___GCREC_Bact.Sp 6304,05fc994d-7781-4dc5-a15c-b359f6c681a6,05fc994d-7781-4dc5-a15c-b359f6c681a6___GCREC_Bact.Sp 6304,artifacts/data/mc_unet/images/05fc994d-7781-4dc5-a15c-b359f6c681a6___GCREC_Bact.Sp 6304.jpg,artifacts/data/mc_unet/masks/05fc994d-7781-4dc5-a15c-b359f6c681a6___GCREC_Bact.Sp 6304.png,artifacts/data/mc_unet/leaf_masks_heuristic/05fc994d-7781-4dc5-a15c-b359f6c681a6___GCREC_Bact.Sp 6304.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,3873,65536,0.0590972900390625,0.0590972900390625,0,0,3873,3,ok,train
0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220,0621aab4-b9fd-4012-b0a6-ba72e63cd87d,0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220,artifacts/data/mc_unet/images/0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220.jpg,artifacts/data/mc_unet/masks/0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220.png,artifacts/data/mc_unet/leaf_masks_heuristic/0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220.png,embedded_imageData,early_blight,Tomato_Early_blight,256,256,28497,65536,0.4348297119140625,0.4348297119140625,28497,0,0,2,ok,train
0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220_180deg,0621aab4-b9fd-4012-b0a6-ba72e63cd87d,0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220_180deg,artifacts/data/mc_unet/images/0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220_180deg.jpg,artifacts/data/mc_unet/masks/0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220_180deg.png,artifacts/data/mc_unet/leaf_masks_heuristic/0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220_180deg.png,embedded_imageData,early_blight,Tomato_Early_blight,256,256,27677,65536,0.4223175048828125,0.4223175048828125,27677,0,0,3,ok,train
0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220_flipTB,0621aab4-b9fd-4012-b0a6-ba72e63cd87d,0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220_flipTB,artifacts/data/mc_unet/images/0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220_flipTB.jpg,artifacts/data/mc_unet/masks/0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220_flipTB.png,artifacts/data/mc_unet/leaf_masks_heuristic/0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220_flipTB.png,embedded_imageData,early_blight,Tomato_Early_blight,256,256,23906,65536,0.364776611328125,0.364776611328125,23906,0,0,3,ok,train
06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440,06339fe1-154f-4bcb-be91-a29e86e25929,06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440,artifacts/data/mc_unet/images/06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440.jpg,artifacts/data/mc_unet/masks/06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440.png,artifacts/data/mc_unet/leaf_masks_heuristic/06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440.png,embedded_imageData,early_blight,Tomato_Early_blight,256,256,8699,65536,0.1327362060546875,0.1327362060546875,8699,0,0,11,ok,train
06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440_180deg,06339fe1-154f-4bcb-be91-a29e86e25929,06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440_180deg,artifacts/data/mc_unet/images/06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440_180deg.jpg,artifacts/data/mc_unet/masks/06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440_180deg.png,artifacts/data/mc_unet/leaf_masks_heuristic/06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440_180deg.png,embedded_imageData,early_blight,Tomato_Early_blight,256,256,9145,65536,0.1395416259765625,0.1395416259765625,9145,0,0,11,ok,train
06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440_flipTB,06339fe1-154f-4bcb-be91-a29e86e25929,06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440_flipTB,artifacts/data/mc_unet/images/06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440_flipTB.jpg,artifacts/data/mc_unet/masks/06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440_flipTB.png,artifacts/data/mc_unet/leaf_masks_heuristic/06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440_flipTB.png,embedded_imageData,early_blight,Tomato_Early_blight,256,256,9973,65536,0.1521759033203125,0.1521759033203125,9973,0,0,13,ok,train
06ac210d-bdb1-4224-9053-c218cb14fa60___GCREC_Bact.Sp 3220,06ac210d-bdb1-4224-9053-c218cb14fa60,06ac210d-bdb1-4224-9053-c218cb14fa60___GCREC_Bact.Sp 3220,artifacts/data/mc_unet/images/06ac210d-bdb1-4224-9053-c218cb14fa60___GCREC_Bact.Sp 3220.jpg,artifacts/data/mc_unet/masks/06ac210d-bdb1-4224-9053-c218cb14fa60___GCREC_Bact.Sp 3220.png,artifacts/data/mc_unet/leaf_masks_heuristic/06ac210d-bdb1-4224-9053-c218cb14fa60___GCREC_Bact.Sp 3220.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,2770,65536,0.042266845703125,0.042266845703125,0,0,2770,2,ok,train
06d0298e-18e5-4bf5-8d33-8feef6600f15___RS_Erly.B 7573,06d0298e-18e5-4bf5-8d33-8feef6600f15,06d0298e-18e5-4bf5-8d33-8feef6600f15___RS_Erly.B 7573,artifacts/data/mc_unet/images/06d0298e-18e5-4bf5-8d33-8feef6600f15___RS_Erly.B 7573.jpg,artifacts/data/mc_unet/masks/06d0298e-18e5-4bf5-8d33-8feef6600f15___RS_Erly.B 7573.png,artifacts/data/mc_unet/leaf_masks_heuristic/06d0298e-18e5-4bf5-8d33-8feef6600f15___RS_Erly.B 7573.png,source_jpg,early_blight,Tomato_Early_blight,256,256,2417,65536,0.0368804931640625,0.0368804931640625,2417,0,0,4,ok,train
06d6d114-8d26-43eb-b79f-44218bbfa0d1___RS_Erly.B 9441,06d6d114-8d26-43eb-b79f-44218bbfa0d1,06d6d114-8d26-43eb-b79f-44218bbfa0d1___RS_Erly.B 9441,artifacts/data/mc_unet/images/06d6d114-8d26-43eb-b79f-44218bbfa0d1___RS_Erly.B 9441.jpg,artifacts/data/mc_unet/masks/06d6d114-8d26-43eb-b79f-44218bbfa0d1___RS_Erly.B 9441.png,artifacts/data/mc_unet/leaf_masks_heuristic/06d6d114-8d26-43eb-b79f-44218bbfa0d1___RS_Erly.B 9441.png,source_jpg,early_blight,Tomato_Early_blight,256,256,14683,65536,0.2240447998046875,0.2240447998046875,14683,0,0,4,ok,train
06d98f32-c416-4a79-81df-8e64f8bb7779___GCREC_Bact.Sp 3083,06d98f32-c416-4a79-81df-8e64f8bb7779,06d98f32-c416-4a79-81df-8e64f8bb7779___GCREC_Bact.Sp 3083,artifacts/data/mc_unet/images/06d98f32-c416-4a79-81df-8e64f8bb7779___GCREC_Bact.Sp 3083.jpg,artifacts/data/mc_unet/masks/06d98f32-c416-4a79-81df-8e64f8bb7779___GCREC_Bact.Sp 3083.png,artifacts/data/mc_unet/leaf_masks_heuristic/06d98f32-c416-4a79-81df-8e64f8bb7779___GCREC_Bact.Sp 3083.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,3291,65536,0.0502166748046875,0.0502166748046875,0,0,3291,2,ok,train
06d99389-13fd-4fd1-8734-eb82ea657ce3___UF.GRC_BS_Lab Leaf 8896,06d99389-13fd-4fd1-8734-eb82ea657ce3,06d99389-13fd-4fd1-8734-eb82ea657ce3___UF.GRC_BS_Lab Leaf 8896,artifacts/data/mc_unet/images/06d99389-13fd-4fd1-8734-eb82ea657ce3___UF.GRC_BS_Lab Leaf 8896.jpg,artifacts/data/mc_unet/masks/06d99389-13fd-4fd1-8734-eb82ea657ce3___UF.GRC_BS_Lab Leaf 8896.png,artifacts/data/mc_unet/leaf_masks_heuristic/06d99389-13fd-4fd1-8734-eb82ea657ce3___UF.GRC_BS_Lab Leaf 8896.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,10229,65536,0.1560821533203125,0.1560821533203125,0,0,10229,3,ok,train
06f23987-e01b-40dc-98ef-a5b33e86bc90___UF.GRC_BS_Lab Leaf 0308,06f23987-e01b-40dc-98ef-a5b33e86bc90,06f23987-e01b-40dc-98ef-a5b33e86bc90___UF.GRC_BS_Lab Leaf 0308,artifacts/data/mc_unet/images/06f23987-e01b-40dc-98ef-a5b33e86bc90___UF.GRC_BS_Lab Leaf 0308.jpg,artifacts/data/mc_unet/masks/06f23987-e01b-40dc-98ef-a5b33e86bc90___UF.GRC_BS_Lab Leaf 0308.png,artifacts/data/mc_unet/leaf_masks_heuristic/06f23987-e01b-40dc-98ef-a5b33e86bc90___UF.GRC_BS_Lab Leaf 0308.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,4541,65536,0.0692901611328125,0.0692901611328125,0,0,4541,4,ok,train
070679a9-27e1-4e6e-8072-29f3750d525b___RS_Erly.B 6439,070679a9-27e1-4e6e-8072-29f3750d525b,070679a9-27e1-4e6e-8072-29f3750d525b___RS_Erly.B 6439,artifacts/data/mc_unet/images/070679a9-27e1-4e6e-8072-29f3750d525b___RS_Erly.B 6439.jpg,artifacts/data/mc_unet/masks/070679a9-27e1-4e6e-8072-29f3750d525b___RS_Erly.B 6439.png,artifacts/data/mc_unet/leaf_masks_heuristic/070679a9-27e1-4e6e-8072-29f3750d525b___RS_Erly.B 6439.png,embedded_imageData,early_blight,Tomato_Early_blight,256,256,11828,65536,0.18048095703125,0.18048095703125,11828,0,0,11,ok,train
