path,source,label,raw_label,group_id,sha256,width,height,file_bytes,duplicate_count,split
artifacts/data/classification/images/bacterial_spot/0a6d40e4-75d6-4659-8bc1-22f47cdb2ca8___GCREC_Bact.Sp 6247.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0a6d40e4-75d6-4659-8bc1-22f47cdb2ca8,8f9a54ac77e21298cf3e53bd32c976d3c60a821717e8f7f24aa558d604ee748a,256,256,13731,1,train
artifacts/data/classification/images/bacterial_spot/0aa1c431-682b-4a6e-af5f-2a7081ea2e97___GCREC_Bact.Sp 3622.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0aa1c431-682b-4a6e-af5f-2a7081ea2e97,53ed7651236c0f3a8ba9c8fe310c95080080e66d47ac9e20fa4fb38e03b675b1,256,256,13466,1,train
artifacts/data/classification/images/bacterial_spot/0ab41c2e-c6fc-4ef1-9ffb-ce1b241d32be___GCREC_Bact.Sp 3426.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0ab41c2e-c6fc-4ef1-9ffb-ce1b241d32be,32df4bf9437222e1115901f20c262e8cae2a1587662a64fd3e25c96f4c18349c,256,256,13151,1,train
artifacts/data/classification/images/bacterial_spot/0ab54691-ba9f-4c1f-a69b-ec0501df4401___GCREC_Bact.Sp 3170.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0ab54691-ba9f-4c1f-a69b-ec0501df4401,ce566aba451721f33c828affc9858cf46e24764b61768fbf59e7871c37decdea,256,256,12415,1,train
artifacts/data/classification/images/bacterial_spot/0ab9c705-f29e-45ac-b786-9549b3c38f16___GCREC_Bact.Sp 3223.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0ab9c705-f29e-45ac-b786-9549b3c38f16,aa8aeaf3fddad326023147213ea3dbcef4ab8244bbb54dd9440c59a5dfd29c35,256,256,14616,1,train
artifacts/data/classification/images/bacterial_spot/0ac8c80f-6d67-46ee-b662-8265d9df9183___GCREC_Bact.Sp 6115.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0ac8c80f-6d67-46ee-b662-8265d9df9183,847986b04db52704897297565b62cac9653ea1ef0425f644a1070e7d1bd9baf1,256,256,12736,1,train
artifacts/data/classification/images/bacterial_spot/0ad66523-0fca-464d-a6e9-ca2d629e8058___GCREC_Bact.Sp 5945.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0ad66523-0fca-464d-a6e9-ca2d629e8058,5184a847e3981209b3419a1c5f5dfcd17272dd02ed13fcc19d20733e562d898a,256,256,11759,1,train
artifacts/data/classification/images/bacterial_spot/0ad88d7a-c14a-4ac9-8520-c11a0ade3a8f___UF.GRC_BS_Lab Leaf 0996.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0ad88d7a-c14a-4ac9-8520-c11a0ade3a8f,55766356993887d2957fea860bbc661b7ff2bf5f3cc76a6a1d0edf6f250fea31,256,256,12952,1,train
artifacts/data/classification/images/bacterial_spot/0afe3bbd-b18b-4c70-8fbd-072844e742a2___GCREC_Bact.Sp 3434.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0afe3bbd-b18b-4c70-8fbd-072844e742a2,f9e8457aa265b25c496ce2d433bdae7b81717e40fb424cbc164e3bd67f6cc2aa,256,256,14438,1,train
artifacts/data/classification/images/bacterial_spot/0b13b997-9957-4029-b2a4-ef4a046eb088___UF.GRC_BS_Lab Leaf 0595.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0b13b997-9957-4029-b2a4-ef4a046eb088,afdf27e1e4d2e5049ab87db4ebfbff905976b6fefdbc0365739381ecc7a55155,256,256,11677,1,train
artifacts/data/classification/images/bacterial_spot/0b233197-cd35-4031-80c2-610e7e3a046b___GCREC_Bact.Sp 6095.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0b233197-cd35-4031-80c2-610e7e3a046b,bad97a0e65455a93066f568ff4c14ca13c90a32a0c4d13a8d29b0702d3cb0997,256,256,11430,1,train
artifacts/data/classification/images/bacterial_spot/0b37769a-a451-4507-a236-f46348e3a9ac___GCREC_Bact.Sp 3265.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0b37769a-a451-4507-a236-f46348e3a9ac,66541233edb9a1feb0bb3c7ac9a3cdfb66048cdc926282086345b99ce92eac18,256,256,13454,1,train
artifacts/data/classification/images/bacterial_spot/0bd31a6a-b084-48c0-b379-3062bde11162___GCREC_Bact.Sp 2974.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0bd31a6a-b084-48c0-b379-3062bde11162,576ec6fc52687d9a896b68ce21a81fda57dedf3ec8e717d7b808255ade0badd1,256,256,11454,1,train
artifacts/data/classification/images/bacterial_spot/0c09c121-e945-4b7e-acbf-dff4e0d01acb___GCREC_Bact.Sp 3379.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0c09c121-e945-4b7e-acbf-dff4e0d01acb,aa36fc3f90bd522ca3e14f22a2497b01e75d128d25db57ee25aa88502baac2cc,256,256,13617,1,train
artifacts/data/classification/images/bacterial_spot/0c2ee2f1-e725-4031-96ea-57e3b8b626b3___GCREC_Bact.Sp 5645.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0c2ee2f1-e725-4031-96ea-57e3b8b626b3,f59e13a78b390ab0f0faa8e767e9d8da8fc43305a8756d0eb47c6f4482eb3cc5,256,256,13075,1,train
artifacts/data/classification/images/bacterial_spot/0c32d6d5-bf5b-4904-8108-d7a901f2cb6b___UF.GRC_BS_Lab Leaf 8662.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0c32d6d5-bf5b-4904-8108-d7a901f2cb6b,6307ebbc313a6669750390a78ac5b12533594f27e9ecc0b4a39fcee46db39ff0,256,256,10885,1,val
artifacts/data/classification/images/bacterial_spot/0c5eb8e4-e0fb-424a-8873-e43f9a6121ef___GCREC_Bact.Sp 6281.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0c5eb8e4-e0fb-424a-8873-e43f9a6121ef,95cc00b923f64bdf3d002c4f244184b53b36f3711adbf9757076cd6bf217ae86,256,256,14811,1,train
artifacts/data/classification/images/bacterial_spot/0c883752-3334-4615-841d-287d58ecf60d___GCREC_Bact.Sp 6119.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0c883752-3334-4615-841d-287d58ecf60d,cc7dff9fe5512f0876f4c1099cecb75dca55dc0719fa2e990aeff286cbfd7009,256,256,12408,1,train
artifacts/data/classification/images/bacterial_spot/0c9b7dd9-a0c7-4b6e-bb4d-b2e3cab833d0___GCREC_Bact.Sp 6081.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0c9b7dd9-a0c7-4b6e-bb4d-b2e3cab833d0,3db89b20ebcb821eebec79be1f88045f80ec794950175d719693c224ed477aac,256,256,12716,1,val
artifacts/data/classification/images/bacterial_spot/0cbaca0d-e422-438f-89df-344b493888b8___GCREC_Bact.Sp 5832.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0cbaca0d-e422-438f-89df-344b493888b8,f5863dfd4d1723ce0f269ae369a90ecc33743ca92f4417ea99d5671f28413fd4,256,256,13106,1,train
artifacts/data/classification/images/bacterial_spot/0cc3364e-3f2a-42b2-aefe-5af03dad2966___GCREC_Bact.Sp 5580.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0cc3364e-3f2a-42b2-aefe-5af03dad2966,df67b96523ea76cfea754b83e566847bad36f232ffdb3d46679d401b0bb54bb6,256,256,11676,1,train
artifacts/data/classification/images/bacterial_spot/0ce4dee0-2d0c-4c25-a9b2-4abc5f9083db___GCREC_Bact.Sp 3708.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0ce4dee0-2d0c-4c25-a9b2-4abc5f9083db,acb3eb845914b90f4001cc83a165a73d6a3c7052834c73c63e25d35ecd6bf0ea,256,256,15299,1,train
artifacts/data/classification/images/bacterial_spot/0d227915-443b-402c-8a25-cc43434c4bb0___GCREC_Bact.Sp 5913.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0d227915-443b-402c-8a25-cc43434c4bb0,0650f29acf52ff08e3af5b59ba42d83a9c530a300571efb9825a75611bf39266,256,256,14289,1,train
artifacts/data/classification/images/bacterial_spot/0d56df83-84fb-4189-a5d2-3a6da18a224d___UF.GRC_BS_Lab Leaf 9029.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0d56df83-84fb-4189-a5d2-3a6da18a224d,2487bae64c6346be4ff6828857b556283ba6686fc15c3bb2e6c974ae8e74baa9,256,256,9108,1,val
artifacts/data/classification/images/bacterial_spot/0d922399-7ba5-4d12-b84e-bb4b966c58ae___GCREC_Bact.Sp 6307.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0d922399-7ba5-4d12-b84e-bb4b966c58ae,5d88d8a1e34c6e3aa69af9b22817bccc716aee0ea8e041ad1567166a3bc8f81d,256,256,14816,1,train
artifacts/data/classification/images/bacterial_spot/0da838ea-fd8c-43c0-a437-4aba96234262___UF.GRC_BS_Lab Leaf 8770.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0da838ea-fd8c-43c0-a437-4aba96234262,76fbda5d78ab46a3be0c7f23ebb5f608b262efb89093f84b0856238cce9a36b0,256,256,9764,1,train
artifacts/data/classification/images/bacterial_spot/0db0e663-b580-45b3-bd20-bc8a7f3d8b34___GCREC_Bact.Sp 6189.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0db0e663-b580-45b3-bd20-bc8a7f3d8b34,92bd0ea562f9ad724dbac8780f968c477e694fe34e34e75763f5c3adb2858829,256,256,14870,1,train
artifacts/data/classification/images/bacterial_spot/0de30b71-8bd0-4270-a65b-7ae8befdd765___GCREC_Bact.Sp 6360.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0de30b71-8bd0-4270-a65b-7ae8befdd765,8628290e5ce45225195bc1fc00eecb7155324b8a0108fcf7a20b589150dedd17,256,256,15142,1,train
artifacts/data/classification/images/bacterial_spot/0e16b13c-0308-4199-a823-c6c2ab944023___GCREC_Bact.Sp 3068.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0e16b13c-0308-4199-a823-c6c2ab944023,f9bb1a7caeed88ccf63b3923a8c6f80d9a9dedfad4f6129e730308b6d0630f5d,256,256,12155,1,train
artifacts/data/classification/images/bacterial_spot/0e3ded7b-0b9e-4c11-9db7-38eba7e0bdb2___GCREC_Bact.Sp 3598.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0e3ded7b-0b9e-4c11-9db7-38eba7e0bdb2,166aad81893cf34bf91846a01b88d01b6e43a871f511e93e09aa11928c5781f2,256,256,13436,1,train
artifacts/data/classification/images/bacterial_spot/0e591ff9-a58f-4748-ac0f-984233f441af___GCREC_Bact.Sp 3292.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0e591ff9-a58f-4748-ac0f-984233f441af,f6097e0b67e29bff23c302124ec3052bc32efda6f78aca1011191db3412b8e7e,256,256,11530,1,train
artifacts/data/classification/images/bacterial_spot/0e94696b-3e0d-4d4c-a712-01197e228cf1___UF.GRC_BS_Lab Leaf 8641.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0e94696b-3e0d-4d4c-a712-01197e228cf1,d10fa3f390b12622e8efab250a0d51cce25eed051df260e262935c3188611ab0,256,256,10008,1,train
artifacts/data/classification/images/bacterial_spot/0ed4877b-be80-4b85-8754-ac13d794ca2f___GCREC_Bact.Sp 6198.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0ed4877b-be80-4b85-8754-ac13d794ca2f,97355c21f8354f6d173a97677769305f16a82750a5f1c3ba2f9efda0ec4b2fe8,256,256,15527,1,val
artifacts/data/classification/images/bacterial_spot/0ed6d8f5-dd9f-4f1d-a33d-2f556be12a27___UF.GRC_BS_Lab Leaf 0291.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0ed6d8f5-dd9f-4f1d-a33d-2f556be12a27,88f3aa63e6d8b5c8b9748fc4af4c291a5e5997cf1df6b70895d7b941cf10136a,256,256,10381,1,train
artifacts/data/classification/images/bacterial_spot/0eeb4776-110d-4100-8c88-26a64eb05b22___GCREC_Bact.Sp 6101.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0eeb4776-110d-4100-8c88-26a64eb05b22,286df1d4a331ae7e45eb924774e20acf292de79d233f5deb1dd4dd1f6169ea03,256,256,12970,1,train
artifacts/data/classification/images/bacterial_spot/0f1d337f-e8c5-445a-83a0-b89915eacb72___UF.GRC_BS_Lab Leaf 0435.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0f1d337f-e8c5-445a-83a0-b89915eacb72,f404ea9cd6b90e15ec825c63a06beebf0f4ff68236b7be47e05c77e5169089f9,256,256,9861,1,train
artifacts/data/classification/images/bacterial_spot/0f2247f4-7ffe-409c-9833-ce8a7723ee02___GCREC_Bact.Sp 6080.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0f2247f4-7ffe-409c-9833-ce8a7723ee02,9bfe457bcb8dd21d7c600b0e95b62a12b1dca053c0ba3a03f48876ce2e12307f,256,256,11704,1,train
artifacts/data/classification/images/bacterial_spot/0f3160b6-4cd4-486f-b0cf-269e406c41b5___GCREC_Bact.Sp 3522.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0f3160b6-4cd4-486f-b0cf-269e406c41b5,50801704aed1961b63245998064186a9f7d0c0d59b8ba26ea68c35ae70cc0ea6,256,256,15468,1,train
artifacts/data/classification/images/bacterial_spot/0f4ce5ef-5ecf-4c5d-b301-3b5a44e3a1c8___UF.GRC_BS_Lab Leaf 0408.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0f4ce5ef-5ecf-4c5d-b301-3b5a44e3a1c8,5da510eaa6e1af683dc2edf601e0269320669ce2f20f9a914a9aa9d4ec8d11eb,256,256,11716,1,train
artifacts/data/classification/images/bacterial_spot/0f57cc30-af42-4543-9a67-b27eda784325___UF.GRC_BS_Lab Leaf 9260.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0f57cc30-af42-4543-9a67-b27eda784325,daf5a3591ee6e6f2a1b1bd053eb8ba9242aaa9463959e7ce1defbb3eb555c06b,256,256,11026,1,train
artifacts/data/classification/images/bacterial_spot/0f6384da-7338-4309-b6b2-0d4b1dfe9de3___GCREC_Bact.Sp 6039.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0f6384da-7338-4309-b6b2-0d4b1dfe9de3,e9e8e688825d60918edf29b763581f24faa59cda9eaf4fc7135af66913117238,256,256,15824,1,train
artifacts/data/classification/images/bacterial_spot/0f80595f-b712-4028-b7db-7627322ce019___GCREC_Bact.Sp 5712.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0f80595f-b712-4028-b7db-7627322ce019,c415260f47fca40adf09f70897ca4bb604544ebab139a83d69a94d69c2741576,256,256,12685,1,train
artifacts/data/classification/images/bacterial_spot/0f81cc91-5b9b-4061-a127-74105ebbcccf___GCREC_Bact.Sp 6305.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0f81cc91-5b9b-4061-a127-74105ebbcccf,0b8abba29e3dfece5fde80d080a89ffb1bd6343988841adb55384fae509b48c2,256,256,13964,1,test
artifacts/data/classification/images/bacterial_spot/0f952ca0-e30b-4075-8bb9-1ebccb8aeb9f___GCREC_Bact.Sp 3326.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0f952ca0-e30b-4075-8bb9-1ebccb8aeb9f,747b8865a8c70c415cd17979294ca5708a1282b9ae71f1b33240e1eb7e313b4d,256,256,14207,1,train
artifacts/data/classification/images/bacterial_spot/0fac0401-b9dc-49a0-9011-2cd3eb906107___GCREC_Bact.Sp 3144.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0fac0401-b9dc-49a0-9011-2cd3eb906107,290c2209064ad17863e988c96462ec790b331374d5d828c950c418a58decc108,256,256,12421,1,train
artifacts/data/classification/images/bacterial_spot/0fe8eb74-5520-4870-a069-d4f54b99d719___GCREC_Bact.Sp 6330.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0fe8eb74-5520-4870-a069-d4f54b99d719,b476f696411aac90cb7e949d9895434b9e5603f350045a110fe31351ef8c7c28,256,256,14310,1,train
artifacts/data/classification/images/bacterial_spot/0ff228a7-60f4-47f0-b1a3-96969a63105f___GCREC_Bact.Sp 6056.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,0ff228a7-60f4-47f0-b1a3-96969a63105f,2a916cd284f85d8c13960103cc0799514d5b1ae18b58464972fd719fb08022e4,256,256,12950,1,train
artifacts/data/classification/images/bacterial_spot/1061c5d5-6c61-40a6-b8e7-4cc735109f94___GCREC_Bact.Sp 3341.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,1061c5d5-6c61-40a6-b8e7-4cc735109f94,02830163961aea832ef6adb21a6d645c248d50dbe955a4ecb723cb815ead8255,256,256,15227,1,val
artifacts/data/classification/images/bacterial_spot/10c418e8-59b3-4d9f-a22b-7762b538e758___UF.GRC_BS_Lab Leaf 0900.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,10c418e8-59b3-4d9f-a22b-7762b538e758,5caafa32cbf1e077e5d51f60076dc77b5c96f5af28084898791cdd5a9ff782c1,256,256,12537,1,train
artifacts/data/classification/images/bacterial_spot/10ed1b4a-e116-4c7e-85f6-5cc4577dbbb8___GCREC_Bact.Sp 3188.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,10ed1b4a-e116-4c7e-85f6-5cc4577dbbb8,4feccafb37c15cdd529e6834368232e4c6a3c43ca2e37a90dab83abfbd66776e,256,256,14574,1,train
artifacts/data/classification/images/bacterial_spot/10eddc16-1127-4de1-832e-6ae55cc0f953___GCREC_Bact.Sp 6180.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,10eddc16-1127-4de1-832e-6ae55cc0f953,0ce061e5f669bc2bcfc5a2448dded6ef79e5b6ac9d7db7162c792a81c06a068d,256,256,13434,1,test
artifacts/data/classification/images/bacterial_spot/10f0b483-25a2-4c13-9054-754e9fe08d18___GCREC_Bact.Sp 3812.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,10f0b483-25a2-4c13-9054-754e9fe08d18,7a32dea6a692b3ab818bfd51ae85cda9deaaeb31eb9242297880db9e2907ec47,256,256,13718,1,train
artifacts/data/classification/images/bacterial_spot/10fb9d55-efe1-4b52-9c19-23e7031c4cb6___GCREC_Bact.Sp 5559.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,10fb9d55-efe1-4b52-9c19-23e7031c4cb6,f46e6ece30cabe6e6f5cfd4ffb42cc0eeaf24da4d0c028937a7716f41e23efc0,256,256,10524,1,train
artifacts/data/classification/images/bacterial_spot/111a63c7-6445-47a4-a0d6-9157fd82b804___UF.GRC_BS_Lab Leaf 0565.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,111a63c7-6445-47a4-a0d6-9157fd82b804,ad5cb580466f0b78f555b232595b93319e47f3f24d5a41316aab6ee076d446d3,256,256,9128,1,train
artifacts/data/classification/images/bacterial_spot/1120ddb9-d30f-4683-adf6-a30779648b49___GCREC_Bact.Sp 3408.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,1120ddb9-d30f-4683-adf6-a30779648b49,7fd4e501ff82adf4f7897b30005c2d7f79bcd799f227a85c051d66c1706f0c60,256,256,13127,1,train
artifacts/data/classification/images/bacterial_spot/113b3262-b784-450e-8fe7-6f35652f073d___GCREC_Bact.Sp 3153.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,113b3262-b784-450e-8fe7-6f35652f073d,43062c9d322d8505f46f0e7f6b4612e372db6560f92fae8695c38ee287c6cba0,256,256,13886,1,train
artifacts/data/classification/images/bacterial_spot/1169b92d-a606-4560-ae1a-ceee401fc959___GCREC_Bact.Sp 3447.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,1169b92d-a606-4560-ae1a-ceee401fc959,6663293978c1fd686a35cb6fffa78d45fb600736dce21fa372cb97cec918dfc7,256,256,12356,1,train
artifacts/data/classification/images/bacterial_spot/116f4d08-405e-492c-a8b2-dd596b19b820___GCREC_Bact.Sp 3053.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,116f4d08-405e-492c-a8b2-dd596b19b820,f48273db288e2273225c5f8947dca6365b964d506dc247a2f8003a8dc3e5fa5d,256,256,14005,1,train
artifacts/data/classification/images/bacterial_spot/11a25ab9-8a55-4891-898c-ef29c0502fa2___GCREC_Bact.Sp 3531.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,11a25ab9-8a55-4891-898c-ef29c0502fa2,95aff66404cf674898c62f86bae05ba43d8881a57bf7c0d41af2ee333483e335,256,256,13979,1,train
artifacts/data/classification/images/bacterial_spot/11fab8c8-08bb-476a-956b-cbf38b368643___UF.GRC_BS_Lab Leaf 8737.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,11fab8c8-08bb-476a-956b-cbf38b368643,d79941866f43f86888527e4dfdf084649338b22cf20e4fe09543636612092237,256,256,10616,1,train
artifacts/data/classification/images/bacterial_spot/11fedfbc-52be-4032-b884-3b2071db6590___GCREC_Bact.Sp 3060.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,11fedfbc-52be-4032-b884-3b2071db6590,d24d844f72cc470b206d405d8824cddcf5512207f0433bf8325799b13500ffd7,256,256,13281,1,train
artifacts/data/classification/images/bacterial_spot/12071472-8b0f-494e-994e-8abff2082ec4___GCREC_Bact.Sp 6130.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,12071472-8b0f-494e-994e-8abff2082ec4,0a3bfb73638d7561fbb7f79895ea624c0b89e459deaec77ff43260f5110a18c7,256,256,14700,1,train
artifacts/data/classification/images/bacterial_spot/12159ce5-93ff-4ef3-b1ca-0bf130278818___GCREC_Bact.Sp 3565.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,12159ce5-93ff-4ef3-b1ca-0bf130278818,556530fa865cc27c97f4c157f99dd090c6a7de76bb39d6f9dd14d4fdd8a361ee,256,256,15292,1,train
artifacts/data/classification/images/bacterial_spot/12168e10-ea77-4d6b-841e-bfe48e141cee___GCREC_Bact.Sp 6085.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,12168e10-ea77-4d6b-841e-bfe48e141cee,40bea5288efbb4bcc864c07433dd73c3db75aa73e5dbee45665e803c98428496,256,256,14526,1,val
artifacts/data/classification/images/bacterial_spot/122e4db5-bfc6-44b2-b7c5-bf05d040ca79___GCREC_Bact.Sp 5782.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,122e4db5-bfc6-44b2-b7c5-bf05d040ca79,36b0431283f62efdc8e1f0c64c1cb283253e8ff268806701378c86c052d458bf,256,256,12343,1,train
artifacts/data/classification/images/bacterial_spot/12440deb-4c37-42ed-a6ea-dcb018b52620___GCREC_Bact.Sp 3436.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,12440deb-4c37-42ed-a6ea-dcb018b52620,a53717ba74c3baaf54bab62ae4cd494aa86da3af7c613da4da85bba3d81bb9d5,256,256,15318,1,train
artifacts/data/classification/images/bacterial_spot/129f7d8d-d261-4aa6-b6ef-55a37851ac3e___UF.GRC_BS_Lab Leaf 0380.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,129f7d8d-d261-4aa6-b6ef-55a37851ac3e,abab1c2e3e2cfcf06e4a3aae71903382737c6b7441d00c7c9cccfaa7a731ff06,256,256,9903,1,val
artifacts/data/classification/images/bacterial_spot/12cb9794-7459-488f-820e-f86a3d6b8a3a___GCREC_Bact.Sp 3119.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,12cb9794-7459-488f-820e-f86a3d6b8a3a,4635c367e98f5f155a3f39ac56b20ba8a08d504a1a8af245d333f1c7060366ca,256,256,11053,1,train
artifacts/data/classification/images/bacterial_spot/12e9560a-01a5-4d97-a911-409c11cd0301___GCREC_Bact.Sp 3117.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,12e9560a-01a5-4d97-a911-409c11cd0301,560e013733f54c4055d6aadaaca1eeeeb33ce8d3351d018f00578e76f8d1be0f,256,256,12864,1,train
artifacts/data/classification/images/bacterial_spot/12eda6e1-d42f-4e52-b04f-ff4f4d932783___GCREC_Bact.Sp 6275.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,12eda6e1-d42f-4e52-b04f-ff4f4d932783,ff691f56dc382639bae003b79156c8330352417cc712600a2f0c33268d48a05b,256,256,13742,1,train
artifacts/data/classification/images/bacterial_spot/12f5fc61-6113-4baa-b1d4-c619bc895323___GCREC_Bact.Sp 3262.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,12f5fc61-6113-4baa-b1d4-c619bc895323,9a14704dd4ff08743a93ba8b61018b4143482c4f9fbaa6534e59b3fe4506b6a9,256,256,12070,1,test
artifacts/data/classification/images/bacterial_spot/132e8a85-470e-4a7d-8535-c97ffcff7b0b___GCREC_Bact.Sp 3239.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,132e8a85-470e-4a7d-8535-c97ffcff7b0b,c0e257621ef8ff1815c4f184bf80c52185aa45d1fce6f3ea5938f3c4de3a7142,256,256,12666,1,val
artifacts/data/classification/images/bacterial_spot/1347d766-5747-4d71-b05f-0211e79930b4___GCREC_Bact.Sp 6227.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,1347d766-5747-4d71-b05f-0211e79930b4,542d2923b8a8e8075dec5aacad930f0420ab5338d6af48c1011b602224e0bdf0,256,256,14368,1,test
artifacts/data/classification/images/bacterial_spot/1359bde0-60d2-497b-8a90-d59f9efb5fc1___GCREC_Bact.Sp 3278.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,1359bde0-60d2-497b-8a90-d59f9efb5fc1,850b6765120172f41cb09008974b69ae0a3c5b7b30d462345ef4226af70e3ade,256,256,12216,1,train
artifacts/data/classification/images/bacterial_spot/1371d8ed-b95f-4dd0-834c-9f3a944ca8dd___GCREC_Bact.Sp 3463.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,1371d8ed-b95f-4dd0-834c-9f3a944ca8dd,78e325e6f68a3154ddb1cfa892ec30c7294a762503d7eed8fdb3de7d5043b0fb,256,256,12345,1,test
artifacts/data/classification/images/bacterial_spot/137ffef0-7f3d-4610-82f5-f59f9826b926___UF.GRC_BS_Lab Leaf 9109.JPG,plantvillage,bacterial_spot,Tomato_Bacterial_spot,137ffef0-7f3d-4610-82f5-f59f9826b926,58911efbb7137661da657fc6e179ad29bfedcfc4c3810641e19bb00a8d4fbd86,256,256,10151,1,train
